row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area
2701,609.4518062,12.47386086,0,688437.2472,3178336.709,0,1027679.721,1357855.471,0,0,819736.4324,0,2652718.516,951615.2633,0,1018944.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846950.211,0,3175249.763,0,0,1042708.17,0,0,0,0,8180250.684,0,2256222.84,0,0,0,0,0,0,0,0,0,0,0,0,8300839.117,0,0
2702,344.2434418,3.4340383,0,2500309.894,354301.8884,0,693679.142,1504624.353,0,0,0,0,2730760.147,270714.1543,4825441.814,0,0,0,0,0,0,2648889.109,0,0,0,0,723916.1869,0,0,2938831.184,6343933.691,1834641.626,250883.2892,0,0,500915.7866,0,259993.3746,0,0,618276.4986,1404469.576,880423.1537,0,0,0,2757131.477,703312.0412,199746.9617,0,1432379.779,0,162150.3018,0,0,506352.5037,5595311.052,0
2703,752.5290039,13.5467645,0,529559.0803,834449.4169,0,0,0,0,0,0,0,0,391695.0457,1584883.931,0,417176.9721,0,0,1325827.683,0,0,0,0,2596817.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794890.326,0,0,0,0,0,1460428.327,0,0,0,0,0,0,0,0,8498294.489,0,0,0
2704,495.128891,2.468292942,0,0,996567.5108,7662267.015,0,0,0,0,869209.9872,2047823.843,4023959.071,1.89E+07,851756.8838,6373463.097,0,0,0,0,6686692.43,0,0,0,207836.4573,0,0,0,0,0,0,0,213786.2091,1.01E+07,1.07E+07,0,1679121.379,2.00E+07,4636978.763,0,604105.6263,1278395.932,991711.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,421.2580948,2.217450643,0,1322091.232,2005623.95,0,836614.507,1611314.847,0,0,0,147759.442,0,184264.6875,0,705142.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965351.2089,0,0,0,0,0,1009675.113,0,1.74E+07,0,143676.6437,0,0,0,0,1357838.248,0,0,3350280.63,0,0,0,206936.2901,0,0,0
2706,529.353363,10.49257089,0,0,439090.2685,0,809324.5544,1766437.33,0,0,0,4076056.663,316658.7647,379291.2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057678.592,0,0,0,0,0,0,1840486.437,0,0,0,2187280.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,334.2951736,4.075455917,0,0,706489.1809,0,691629.3742,579258.2027,0,0,0,0,255200.0426,0,0,2652635.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251694.6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,512.8222198,9.57538925,0,0,791736.8388,302951.3486,0,0,0,0,0,0,0,0,246846.6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227380.8543
2709,363.2893448,14.55240775,0,0,732741.8887,0,329548.0962,0,0,0,0,0,453552.1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349227.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,392.2703705,10.47781383,0,0,944993.0785,0,885025.5819,1721773.373,0,0,0,0,0,1355891.825,0,617142.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820586.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,363.2889252,14.61895925,0,0,696804.5725,0,284028.1761,0,0,0,0,0,377154.7973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101548.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,610.4688751,12.7719931,0,0,1200038.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9851881.088,0,0,0,0,0,0,4543698.828,7400817.856,0,0,0,0,0,0,0,0,0,1479582.145,5602096.655,0,0,1647854.276,0,0,0,0,0,0,0,0,0,0,0,0,4.29E+07,3633112.402,1018021.78,0
2713,560.1562805,1.74398625,0,0,331285.6554,0,0,0,0,0,0,0,0,1327415.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,896.2766724,1.2547199,0,0,1548686.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,429.2998768,10.75055091,0,0,2089009.467,780238.9846,0,0,0,0,0,0,1290246.332,0,0,0,0,0,0,0,0,0,0,182039.7469,0,0,0,0,0,0,0,0,0,946696.6765,1117467.486,0,0,0,0,1617644.074,0,0,2348679.476,0,0,5435705.104,0,0,6372006.418,1239200.021,0,0,0,0,0,0,0,0
2716,629.3310343,12.31632433,0,0,776004.5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126910.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077900.62
2717,341.1374207,10.53667325,0,0,732842.6003,5362435.762,0,0,0,0,149915.2496,0,0,632633.4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,1002.600067,7.56803828,0,0,3666121.832,0,2786081.136,0,0,0,0,0,2603641.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048247.756,0,0,0,1467471.146,0
2719,632.3428955,8.8212438,0,0,780457.9868,0,0,0,0,0,0,0,0,1331862.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,650.3168182,4.591745425,0,650258.8803,1692141.83,0,0,0,0,0,0,0,156685.4477,0,0,0,0,0,0,0,3927678.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,477.3575205,13.67099123,0,1418335.468,1187713.509,0,0,0,0,0,0,0,1124453.621,0,576177.5761,0,0,0,0,0,0,0,223962.5457,0,0,0,0,0,0,0,0,3.35E+07,0,402647.5569,1213258.583,0,0,0,863213.6888,0,0,0,935400.4486,0,169759.7673,0,0,0,364811.4627,0,0,0,0,0,9983121.047,0,0,0
2722,395.3643856,14.43605025,0,981565.3167,421979.5874,1276992.536,0,0,0,0,0,0,0,0,345375.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686504.921,0,0,0,0,0,0,1110527.342,0,1947109.367,1169047.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,651.2817336,13.70475108,0,749736.9811,1110285.716,0,0,554281.562,0,0,550927.4175,0,1154305.699,5533847.838,0,3828274.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6872322.323,0,0,1627135.579,0,822269.9929,205870.4145,0,5472120.772,0,0,0,0,0,0,1099827.163,0,0,0,0,0,0,0,0,0,0
2724,387.1433048,1.557651831,0,5226885.851,378376.1665,0,269340.0906,295863.8558,0,0,508739.163,1947234.28,316006.22,610085.8771,211993.9911,1256918.002,0,0,0,0,0,0,313581.1315,1617766.44,0,0,0,0,0,0,0,0,1684445.226,0,0,0,0,0,0,0,0,0,0,0,0,0,1498736.956,1093324.456,0,381398.2501,0,0,0,0,0,0,0,0
2725,637.2650874,10.927732,0,191964.0525,669548.6973,191952.6956,184481.2321,2498556.083,0,0,727642.6092,0,230042.9323,233786.365,0,472621.7026,0,0,0,0,0,215038.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436329.678,0,0,0,0,0,0,0,0,0,718610.3962,0,0,0,0,630146.1438,0,0,0,0,0
2726,315.1932205,6.48743394,0,0,496662.7946,0,0,488201.0951,0,0,0,0,220328.1284,732609.6033,0,1076269.97,0,0,0,0,0,0,0,0,0,0,595248.8011,0,0,0,0,437295.4436,213581.4817,0,0,0,0,0,0,0,465446.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635115.6425,0
2727,429.336441,12.43155424,0,479558.3679,1031635.079,167333.0921,0,330344.044,0,0,0,0,0,0,434897.5121,0,0,509184.5366,0,0,0,0,0,3278045.965,0,0,2389354.798,0,0,0,0,1050982.184,0,775477.2933,693703.9264,355755.0485,0,482482.4485,0,158295.9002,0,1403273.474,8227607.685,467050.2027,0,1151579.761,0,0,4364554.29,458255.7865,0,0,0,0,1066687.712,0,0,0
2728,395.364168,13.737625,0,1583724.649,390114.2934,419684.6929,0,0,0,0,0,0,0,0,2983340.713,0,0,0,0,0,263844.5321,0,0,0,0,0,0,0,0,0,0,0,414601.5753,0,0,0,0,0,0,396320.7805,0,3653189.719,7365510.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,569.1435808,2.010574486,0,0,271791.1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514707.26,441174.9354,0,0,0,0,0,0,0,0,0,0,0,0,2720506.792,0,0,0,0,0,0,239048.0125,0,0,0,0,560877.6208,0,0,0,0,0,0,0,0,909180.2352
2730,682.5214059,14.87730814,0,0,561943.2554,0,0,0,0,0,0,0,346144.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225325.251,1457747.521,328591.6899,0,0,0,0,0,0,0,0,0,3632655.473,0,0,0,0,0,9809624.559,0,0,0,0,0
2731,481.1861216,5.959060017,0,189064.68,312849.881,8799767.664,0,0,0,0,0,0,529654.2552,361903.9898,0,0,0,0,382693.6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,463.3054632,13.44314217,0,5268234.871,790014.0993,0,0,6105816.144,0,0,0,0,0,0,5084895.806,0,0,0,0,0,0,0,0,0,0,0,292176.5547,0,0,0,0,0,1245794.919,0,2129423.226,3700327.229,0,8832029.203,484720.1935,0,2090072.249,0,2472483.084,0,0,0,1149426.137,830449.5516,3010437.41,0,0,0,1278290.464,0,0,1327530.553,3.33E+07,0
2733,732.5614166,14.40098975,0,0,633765.9409,0,2131658.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108333.845,2373225.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,732.5617746,13.19270585,0,0,1382753.521,0,478452.735,348979.5373,0,0,0,0,0,0,0,0,0,0,0,0,379841.9499,190092.0088,0,0,0,0,294074.831,2584538.924,0,0,0,0,0,0,0,0,0,0,7268144.051,2785056.19,0,0,0,0,0,1424255.168,0,0,0,1207545.4,0,0,0,819986.7732,0,0,1021501.497,0
2735,424.3629868,9.68280384,0,0,6113467.659,0,0,0,0,0,0,0,7621154.072,0,0,0,1.08E+07,0,0,0,9700104.47,0,0,0,0,0,0,2999929.899,0,0,0,0,0,0,1.34E+07,0,0,0,1453244.404,0,0,0,0,0,0,0,0,0,1.04E+07,0,0,0,0,6199763.052,0,3765064.627,0,0
2736,395.3639156,14.90886143,0,0,749979.3293,568185.9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430793.819,0,6233943.95,1621529.082,0,0,2826747.809,0,1733236.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,723.3374054,8.9786106,0,460715.6891,638568.5112,0,0,0,0,0,0,8926803.833,0,0,0,259548.1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76E+08,4592192.039,0,5.17E+07,0,4637440.865,0,0,7.30E+07,3623364.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,315.1223526,1.98547515,0,0,533073.6992,0,5404917.408,0,0,0,2.51E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660988.3472,0,0,0,0,0,0,0,0
2739,378.300058,10.7991828,0,488908.2281,1246098.774,1402150.89,0,2360571.554,0,0,0,0,0,323439.5832,392182.1038,2182097.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227462.681,2372352.634,0,0,0,0,347952.5946,1827948.69,0,0,0,739302.5721,0,0,0,0,1082297.736,0,0,0,0,0,0,0,0,2289680.59,0,1434536.352
2740,624.2541707,10.52323567,0,0,628174.6313,0,0,0,0,0,0,0,426659.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598354.2673,0,0,0,0,0
2741,404.1333291,1.599081757,0,0,301521.2721,0,0,0,0,0,454649.4616,0,637481.3045,348751.7827,0,1.31E+07,0,0,0,0,0,0,0,509947.7833,0,0,0,1198226.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,595.1665126,0.849325311,0,0,1002261.225,9121453.662,656659.6054,557627.1865,0,0,0,0,0,0,0,0,0,0,0,0,3091255.779,0,0,0,1065936.112,0,0,7308707.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,395.3640137,14.40758438,0,6050139.609,5205358.412,446743.5608,0,0,0,0,0,0,0,0,1168829.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4033007.05,0,0,0,0,0,0,3275033.375,0,428136.3277,2241571.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,324.2531985,6.456526354,0,0,408828.7642,0,0,409608.3904,0,0,0,0,365469.1341,856738.4122,0,1337784.495,0,0,0,0,0,0,0,0,0,0,782579.2746,0,0,0,504427.9105,360949.3067,317772.8693,0,0,0,0,0,0,0,639649.8887,0,0,0,0,0,0,336703.743,0,0,329741.23,0,0,0,0,0,888243.4363,0
2745,376.2843216,9.42862723,0,909241.5321,1179824.313,377887.0673,0,1387310.167,0,0,0,0,0,548528.0857,0,1249301.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7979976.022,1206959.315,900494.4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611866.828,0,0
2746,342.263923,7.312447391,0,4488878.506,367268.2258,0,299202.318,3434484.18,0,0,279866.7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280302.7963,0,889313.7382,0,0,875646.4585,0,0,1116326.193,191343.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206303.5525,0
2747,552.498392,13.05355169,0,773516.2176,899861.7182,0,489016.902,0,0,0,0,0,0,0,2086015.034,0,913496.3778,0,0,0,1458565.948,370010.4898,0,332406.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757217.515,1436091.177,544593.3624,668402.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503968.1973,0
2748,567.1664429,2.5659784,0,0,364303.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,391.2455948,5.73133459,0,221545.743,532064.9622,0,0,2348715.823,0,0,263260.1526,0,0,0,0,0,0,0,0,0,0,0,0,900007.8248,0,0,0,0,0,0,215397.4354,0,182729.7345,0,0,0,257296.0524,196921.8644,0,0,1216147.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,330.2638903,5.520755219,0,860142.8392,817717.9657,0,0,1480321.405,0,0,496792.2797,0,0,0,636967.9224,0,0,0,0,0,501179.2937,982861.732,0,0,0,0,0,0,0,0,2118249.319,0,480642.9839,0,1179651.558,0,711606.5219,458089.2032,0,0,1382869.282,515070.6542,297312.3153,0,0,0,0,0,0,0,874321.6229,0,0,0,0,0,0,0
2751,625.2061707,3.0133643,0,0,864491.4132,0,0,0,0,0,0,0,0,0,223546.5397,0,0,0,0,0,0,0,695166.1514,1945871.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616513.636,0,0,0,0,0,0,0
2752,663.280899,6.061576733,0,206941.4882,273169.4905,7153213.268,0,0,0,0,9091912.389,0,0,359878.5146,0,0,0,0,0,0,0,0,0,0,0,0,956780.4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,421.0909288,1.451686267,0,0,277077.219,2737368.153,0,0,0,0,322967.2529,0,0,1795867.327,0,0,0,0,0,0,0,0,972519.6764,2009283.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944109.5871,0,0,0,0,0,465040.8318,280711.6295,0,0,0,0,0,0,0,0,0,0,0,0
2754,943.2839508,2.474523,0,0,752122.0911,0,0,0,0,0,1222711.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,307.1903557,2.468390815,0,179068.1723,296078.4065,263852.6772,277680.1298,232965.7869,0,0,0,0,0,0,0,1433272.163,0,0,0,184799.3907,0,0,0,0,0,0,0,0,0,0,641863.8692,0,544414.381,0,0,0,0,0,0,0,884321.7781,0,188799.6727,0,0,0,0,0,0,0,0,0,0,0,0,647046.0498,674902.2047,0
2756,479.1184734,1.102236501,0,0,659588.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938784.7879,0,0,0,1.31E+08,0,474235.4604,7.48E+07,0,0,0,0,7.12E+07,0,0,0,0,464200.855,0,0,410971.0143,3835154.517,377496.6457,0,0,0,0,0,1623083.355,0,0,0,0,0,0,0,0,0
2757,762.2738953,2.315953825,0,0,567447.5118,0,0,0,0,0,0,0,0,0,1267302.581,0,0,0,0,0,0,0,0,3745703.647,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,328.2487198,3.62820753,0,264218.6322,268521.0715,176235.0384,195537.376,1776357.507,0,0,0,0,0,204531.7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708735.61,0,0,0,611912.1544,722962.2231,0,0,3596915.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,520.3639191,12.4581903,0,0,1010084.132,0,0,0,0,0,0,0,742399.8842,0,0,0,0,587051.1288,0,0,0,0,0,799210.5005,0,0,0,0,0,0,0,0,0,755011.7808,0,0,0,0,0,0,0,679454.8096,5692421.565,0,0,0,609796.438,0,7208454.567,0,0,0,0,0,753686.4405,0,0,0
2760,441.3722725,11.14495925,0,0,589624.6445,0,0,1089752.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450945.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,837396.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,342.33638,8.481507278,0,0,1990699.994,0,0,2283156.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175345.282,0,0,3417030.156,1119505.241,0,5037444.292,0,1.46E+07,1451297.311,0,0,0,0,0,0,0,0,0,0,0,0,6.44E+07,0,0,0
2762,371.2792877,7.09589352,0,0,275837.5985,0,0,830812.5288,0,0,517104.4577,0,0,0,1525348.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373535.1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,439.2112198,5.41416205,0,0,328545.8309,0,0,0,0,0,0,1803510.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,494.8116557,9.9403175,0,3070121.449,864529.235,476532.2393,0,223001.8118,0,0,0,0,531877.9263,0,299812.9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549985.1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163166.385,0,0,0,0,0,0,401497.1615
2765,334.3102595,13.55124421,0,0,309056.6563,614256.6581,0,1502005.257,0,0,165877.7844,0,175671.4968,154647.477,0,267249.121,1184578.502,398608.0684,766232.7224,0,0,0,230429.3626,0,0,0,0,0,0,0,4019814.911,1940223.954,0,0,0,0,179975.0097,839275.5624,0,0,236607.1437,0,276574.534,0,705481.0479,0,197670.873,2161691.043,0,1232973.317,0,2756986.569,0,0,0,2178972.328,0,2070461.286
2766,508.8277664,7.218387075,0,0,540270.8391,0,0,0,0,0,0,0,0,0,245837.9999,0,0,0,0,0,0,250137.7513,0,0,0,0,0,0,0,1182669.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,645.1449661,1.042441441,0,5432163.529,1245804.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547425.9516,5388815.118,0,0,0,1063042.301,0,1056157.549,1868657.665,889194.0331,0,0
2768,445.2950012,10.8217656,0,156102.3871,1376642.391,0,0,0,0,0,0,0,1318713.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768425.684,0,0,0,0,0,6681005.633,0,0,0,0,0,0,0,0,0
2769,625.2643127,10.50156167,0,160212.6608,249823.6894,0,0,293923.2147,0,0,613626.6392,0,550394.4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201089.0018,0,0,0,0,0,0,272456.9795,0,0,0,0,0,0,0,0,0,2183324.451,0,0,0,0,3511613.698,0,0,0,0,0
2770,609.4120229,12.80831717,0,0,716906.094,182431.7058,0,447331.169,0,0,0,0,0,0,0,2402825.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9388851.974,397858.5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,676.1881917,0.769347977,0,451083.8147,933891.4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776124.023,0,0,0
2772,624.4827859,14.03253629,0,998469.585,1358291.776,0,867395.2781,0,0,0,0,0,1048025.832,0,7513120.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459169.503,347433.4386,0,0,0,0,0,318614.2354,0,0,0,0,188893.6736,0,0,0,1.04E+07,795847.3996,0,0,0,0,0,917116.7138,0,1.42E+07,4608420.729,0
2773,328.2478657,2.294746144,0,0,262174.5995,0,0,0,0,0,0,0,0,0,0,201409.2036,173893.7735,0,153647.3379,0,408417.0375,0,0,0,1888766.869,0,887437.5774,2350172.677,0,0,6993412.49,0,0,0,0,0,0,0,0,0,379058.26,0,0,0,0,0,0,542733.2461,0,0,1100609.697,315766.0133,0,313894.8095,0,1244629.392,2638584.08,0
2774,666.4336031,8.286389954,0,0,340243.5104,3902797.984,873623.7058,0,0,0,0,0,0,432748.7845,0,636150.5569,0,0,0,903390.6711,3791940.864,0,0,663672.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880696.559,529209.4212,0,0,0,0,0,267682.3608,0,0,859095.8276,665401.4037,0,0,0,0,0,0,0,0
2775,425.3416765,13.75551144,0,0,293107.8163,3538990.505,0,196420.2416,0,0,0,0,0,2.13E+07,0,5153460.448,0,0,0,0,0,0,0,0,0,0,0,548413.6854,0,0,0,0,0,0,0,0,0,0,2353998.64,0,0,0,1269992.854,0,0,0,0,0,0,0,0,0,0,0,4041981.936,0,0,0
2776,652.3558248,2.397498833,0,0,233913.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544798.0187,0,0,0,0,0,0,0,0,0,0,0,319844.2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,599.1538239,1.8419344,0,0,354566.2679,0,0,0,0,0,0,0,0,518619.1969,0,0,0,0,0,0,0,0,0,161718.3071,0,0,0,0,0,0,0,0,0,0,0,0,310991.1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,473.0872955,2.2107635,0,0,630892.0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337778.9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,569.4197693,12.95174627,0,504958.689,797883.3363,0,0,922154.9042,0,0,0,0,450936.4481,0,0,1567535.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E+07,1251914.802,0,0,0,0,0,0,0,0,470630.5109,0,0,0,0,0,0,0,0,0,0,0,619195.5027,0,253971.4934,4312421.927,0,0
2780,551.3574168,11.2068865,0,1613537.168,296390.9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198987.7107,0,0,0,0,0,0,0,0,0,0,0,276996.8493,0,0,0,0,0,0,0,0,0,0,422139.2387,0,0,0,0,0,0,0,0,0,9810695.953,0
2781,485.2874781,13.46286522,0,4003553.455,373089.939,0,197438.4344,3701463.758,0,0,136885.942,0,896860.7809,251493.7319,3723106.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741180.1552,330591.855,1426154.996,1626962.509,0,5761837.156,0,0,1024246.629,432607.0565,0,1663954.149,0,0,0,0,464159.8106,0,0,0,0,0,0,0,5112358.687,0
2782,351.1463947,7.245787488,0,1112709.554,1042211.12,0,382178.3895,2337077.012,0,0,196216.4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334363.107,1066624.358,1650423.109,734754.8819,992582.6896,0,207041.4512,202801.698,0,0,428726.1621,1028383.829,264941.8343,0,0,0,0,0,0,0,1446113.609,0,0,0,0,0,0,0
